filename,center_x_mm,center_y_mm,semi_axes_a_mm,semi_axes_b_mm,angle_rad
291_HC.png,152.30490270957253,93.40846435048395,66.89128168452143,53.8602261517613,1.6405649638278166
292_HC.png,96.0930829518709,68.09637793263747,57.16691577707564,51.51230244809584,0.1614677232076132
293_HC.png,106.84840919787534,65.09697137999784,60.43033614628739,44.64487891013625,0.6950150033740121
294_HC.png,43.84506770203252,31.687982263624868,26.682381042345288,20.636496689121334,2.0193948601687612
295_HC.png,46.6529307333423,34.30422180121135,31.62847454778578,24.746383197047848,3.000919025331573
296_HC.png,41.697695595453226,28.37926623452702,28.353247387563105,21.46820654906748,3.0655672607932467
297_HC.png,61.51279356382598,37.42397952577664,41.64243426261632,35.45907620319981,0.29654911265083034
298_HC.png,40.65893296660165,27.214440951397656,28.79759844492487,20.96821280867944,3.0664000312661144
299_HC.png,80.31839416565211,55.74199385989849,50.24360561692641,47.44257013190637,2.2185155200008917
300_HC.png,56.37773954583942,32.79134449945764,30.963553263931953,25.740542145839672,0.04681877143775652
301_HC.png,64.59892998386408,41.318686261925244,45.97104511820695,30.13782034881454,3.076380360609241
302_HC.png,77.5463003097982,50.031089999005715,44.30955012529579,34.333114801272146,1.1218310428494143
303_HC.png,49.90734046950344,30.782245686116198,35.83040567305539,23.488860531057114,0.11165023238242748
304_HC.png,95.04793089352964,29.935206373403016,33.80875852754295,25.452382001491966,0.8619677731627525
305_HC.png,18.577947773259343,14.190718670049785,14.453794489910639,9.203276476368261,0.4564226676299221
306_HC.png,51.08093270523414,32.569088237108524,31.592717995951997,24.994771219378784,0.04424455992808593
307_HC.png,54.166104503968825,37.291425241708474,34.277465890178426,26.105880246738817,2.7362459535581736
308_HC.png,86.45833280834226,55.89271659576323,52.40509526997053,43.20886172294751,1.3625770769670513
309_HC.png,45.53417365100164,27.95369013296968,32.09729322445974,20.366807302622576,0.036442563198589795
310_HC.png,23.24641775793752,18.101620785518094,15.714923410280514,12.66247703194047,2.3589964685542446
311_HC.png,35.6152305986999,31.48286546541653,28.561455927405,21.419282827765112,0.22870894546464238
312_HC.png,111.02983006717575,75.57953061950809,67.50379472248082,39.5243063918449,1.308924501014097
313_HC.png,35.366709000262205,25.428370303642982,16.045333611878583,13.391402431141195,1.0824729840474603
314_HC.png,56.71798603165236,37.790614157335945,35.524427672507755,24.212023759315368,3.092830040872388
315_HC.png,83.65594113034054,48.2775297121788,43.16079830802707,34.602015123053114,0.5861328606286129
316_HC.png,77.21742006365608,48.80065548962131,51.84142924519394,33.861957319572554,3.106134927362315
317_HC.png,25.881322870566716,17.487125105205187,16.47206323493936,13.51762966810768,2.688083883666581
318_HC.png,91.9392973364419,51.26716710153619,58.4564086856574,44.128666870094406,0.025298432459098717
319_HC.png,63.81817026110734,40.91896925964748,46.973172241948156,30.775420643594554,2.9727108230654538
320_HC.png,28.889397932541485,15.557995975043697,14.25488396078622,11.647693413087053,2.8882041943033867
321_HC.png,44.939563014909616,32.724656585449495,31.658073277484984,22.439584122038656,2.595007468832748
322_HC.png,42.77168810923843,28.242539222891875,36.88951747059038,22.432214805745232,3.098379535951895
323_HC.png,56.57221514072092,39.35356304340931,45.57741788266559,29.15383214857945,2.996684066566129
324_HC.png,32.78853002838421,23.120969824873328,26.09324252363599,16.642033491509547,2.9841676089169202
325_HC.png,49.019840215952904,34.637665739583696,35.600485241735214,27.58354158756996,1.8560543687930908
326_HC.png,104.26769077975024,71.30589777939267,60.03534969933624,52.89533274651349,0.6994385139446337
327_HC.png,60.355186024057595,41.81418204653497,35.72572504117901,29.636541733316527,2.7382383975277165
328_HC.png,55.824506195885384,31.767348177566497,26.643689540014975,24.73232181493826,0.5533529428772092
329_HC.png,41.89085076040993,29.64929593503614,32.14940615982055,18.978244981244078,0.09024174616955301
330_HC.png,54.662073069563746,38.070681852825956,35.571753306276456,23.490796791462646,2.8539253163324316
331_HC.png,29.887671131468718,20.73305683778732,19.35889681182129,16.040812702460503,0.15761266437166901
332_HC.png,46.80380722242591,30.300155402464142,27.998689525548688,20.102804543904355,0.21323398216046444
333_HC.png,88.99327000631345,63.77025138518294,48.04014641083986,43.887300977859596,0.43402841233955486
334_HC.png,42.62048156065237,30.193198029320843,33.66899231162014,22.349957557047055,3.002952881456067
